hora,region,concentracion_ref,concentracion_comuna,concentracion_comb,concentracion_rebote,emision_ref,emision_comuna,emision_comb,emision_rebote
18,Región de Aysén del Gral.Ibañez del Campo,8.31316641340226,7.937138044024271,7.8398403963236065,8.085383698316384,0.6745532897120058,0.16110323525945314,0.10634768807354927,0.3541999861150859
18,Región de Coquimbo,2.5407710068975793,2.0045401843701085,1.941369582619163,1.957370225453572,0.00717350219821299,0.0003676632309056673,0.0003676632309056673,0.0003676632309056673
18,Región de La Araucanía,9.968134943164147,9.435877956618826,7.5133675922243714,8.316577873562652,1.8242994477043013,1.5883486196484624,0.7917526991837234,1.0903575043659257
18,Región de Los Lagos,11.454708003724614,10.13468715788315,9.094428558682232,10.265193979431965,1.6963969747864402,0.8504465086861099,0.2501338180853837,0.9116843394192496
18,Región de Los Ríos,11.938912547493354,10.454326689813076,8.847862953950948,10.334728826032821,0.9169702148471602,0.5352111976124374,0.2762055874404983,0.5892455371568931
18,Región de Magallanes y Antártica Chilena,6.792062017350752,6.507217133716407,6.526030611434084,6.5592866338541675,0.0005695084813790709,0.0,0.0,0.0
18,Región de Valparaíso,4.0145439652559425,3.5163512900806233,3.3486815028441326,3.387420823053302,0.12761625722286368,0.026393126326713152,0.026054312006104273,0.026078104838056924
18,Región de Ñuble,8.138360139913408,7.490726243230117,6.450716218266238,6.611627471454278,0.686699377113562,0.47920266901415765,0.3771439237103163,0.37801312152495375
18,Región del Bío-Bío,8.730555085828572,8.362042178257216,7.332910516183755,7.59585633238721,0.8644995394820514,0.6087844272755785,0.4299332291587066,0.4425935717311055
18,Región del Libertador Bernardo O'Higgins,5.30743501822419,4.74128443930196,4.379812411373645,4.458640712630271,0.1529056348118418,0.10946459838173361,0.09253000573529392,0.09616587490576266
18,Región del Maule,6.369344651070394,5.375217768364462,4.650570940245524,4.775416118403769,0.3287890143935956,0.2360554946187416,0.11593226383291484,0.1312719705344619
19,Región Metropolitana de Santiago,7.0956502648340845,6.4188911074493795,6.2709707398559535,6.307727706655366,0.7725904916428769,0.4779854684997069,0.4775591282447035,0.4779098957043133
19,Región de Aysén del Gral.Ibañez del Campo,8.32744467468395,7.906530947953541,7.810253537307255,8.063875213498052,0.8541285371377647,0.20402160544027415,0.13466456853050968,0.44861081925619367
19,Región de Coquimbo,2.8038510639830267,2.148703743526402,2.0768072788971694,2.095000065081487,0.008815877893469855,0.0004039065434595836,0.0004039065434595836,0.0004039065434595836
19,Región de La Araucanía,10.264492895072944,9.635666013655692,7.612454469872693,8.45877710522456,2.319067238194889,2.0163820961126526,1.0047218902460082,1.383638483866134
19,Región de Los Lagos,11.515482256739931,10.144583519134967,9.092272620244502,10.270550276546636,2.184813116908884,1.083131520255299,0.31954710527992336,1.1652908488910658
19,Región de Los Ríos,12.133003823275477,10.517873430922888,8.899707319449472,10.435947948374942,1.18476594729229,0.68484235132873,0.3561027291616562,0.7596999331902455
19,Región de Magallanes y Antártica Chilena,6.81161946629314,6.526038821201708,6.5442558557974735,6.576755262818218,0.0007213774165495079,0.0,0.0,0.0
19,Región de Valparaíso,4.140240111538553,3.5576610937908058,3.3806036922582425,3.4214211902715905,0.16049083902809064,0.03315152842687957,0.03272236361730474,0.032752501204749256
19,Región de Ñuble,8.491816761296976,7.690975989145621,6.627501993661,6.787590458217758,0.8695804376539776,0.606936995733765,0.47766258603605294,0.4787635669786767
19,Región del Bío-Bío,8.926111669019381,8.43081841574556,7.394355005696344,7.654626779836118,1.1015687150788598,0.777410516205253,0.5491899402123985,0.5653091146776681
19,Región del Libertador Bernardo O'Higgins,5.343368114336486,4.762023582896122,4.3972841430160745,4.476635299562396,0.1926343259121968,0.13844651070118708,0.11699602685398196,0.12160145697352398
19,Región del Maule,6.354139687335996,5.364426723135709,4.635353224852398,4.7617195028369546,0.415348772100935,0.2988777762598696,0.14668614804281507,0.16611992567170478
20,Región Metropolitana de Santiago,8.155163679144161,7.149574996879095,6.989473575905903,7.029159168416749,1.275994296729588,0.8031961943088466,0.8024669281147336,0.8030669246326192
20,Región de Aysén del Gral.Ibañez del Campo,8.483832947468978,7.920234971746371,7.810996999386771,8.124971573143803,1.4595338462290284,0.348822768110302,0.23018582442230814,0.7671990870409772
20,Región de Coquimbo,2.989555750840876,2.2754154848187627,2.1961609299918634,2.2161914855643134,0.01405771418205372,0.00045747618379643267,0.00045747618379643267,0.00045747618379643267
20,Región de La Araucanía,11.988172890663842,11.018068343102325,8.325840813378512,9.432768603551686,3.8839755291359466,3.4082670823616597,1.7007188445848198,2.342918327688989
20,Región de Los Lagos,12.272179139395892,10.488610364049922,9.22911033356414,10.65922478931872,3.4040581519744455,1.7977178821568134,0.5198901584741779,1.897494763921796
20,Región de Los Ríos,13.345850184431551,11.245298189078543,9.279972663314487,11.197712167734394,1.8089918691685867,1.1089028761899444,0.5524774119443909,1.1800056382453583
20,Región de Magallanes y Antártica Chilena,6.8539689294169275,6.562112515793592,6.579880074706453,6.611578747488274,0.0012339350562707225,0.0,0.0,0.0
20,Región de Valparaíso,4.434750000294574,3.6651694064153286,3.478683246439493,3.5215489470554084,0.2701561007547328,0.05565010363091652,0.05491600592410808,0.05496755706514655
20,Región de Ñuble,10.4741117720938,8.947893393363044,7.639480118692457,7.804613572381798,1.4865383578868796,1.0379813676916645,0.8168540907734537,0.8187373522858106
20,Región del Bío-Bío,10.025105835836841,9.155003634632502,7.915365800774138,8.194162719309736,1.8059764423983182,1.2714679036354175,0.8959663343824098,0.9228041013681432
20,Región del Libertador Bernardo O'Higgins,5.655688021080263,5.036692711886641,4.633491939945765,4.721004644304852,0.3255553943832685,0.23602963941696997,0.19933802270676007,0.20721573933577936
20,Región del Maule,6.763669963786119,5.64017767246786,4.782837945179464,4.927023891315221,0.7060543737451577,0.5104335623380704,0.25016724086713377,0.28340320673934405
21,Región Metropolitana de Santiago,10.445718470490815,8.851459022211566,8.678060728575485,8.721781858176005,1.5864288469237868,1.0058943756070364,1.0049743782460727,1.005731297556128
21,Región de Aysén del Gral.Ibañez del Campo,8.752313292605837,7.984669428108226,7.847195411208452,8.280610065976076,1.8405137075870084,0.43997134847215336,0.2903061622212842,0.9677691273305116
21,Región de Coquimbo,3.0632277468288134,2.3680567908612113,2.283998016365405,2.3052360499064837,0.01721135610910821,0.00045778754793312197,0.00045778754793312197,0.00045778754793312197
