hora,comuna,region,avg_emision_ref,stddev_emision_ref,avg_emision_comb,stddev_emision_comb,avg_emision_comuna,stddev_emision_comuna,avg_emision_rebote,stddev_emision_rebote,avg_concentracion_ref,stddev_concentracion_ref,avg_concentracion_comb,stddev_concentracion_comb,avg_concentracion_comuna,stddev_concentracion_comuna,avg_concentracion_rebote,stddev_concentracion_rebote
19,Laja,Región del Bío-Bío,0.022389196649115987,0.0004033897030972678,0.009600288553123493,0.0001733775554678165,0.014067071723610195,0.0002541539188971292,0.009600735327812089,0.00017337891221819263,12.783139094710348,3.8541516962938718,8.358736385630838,2.2408189851969054,10.326869192403377,2.4934422885326386,8.819884018148436,2.247932926587729
19,Lampa,Región Metropolitana de Santiago,0.06116840034335977,0.0011213976170340381,0.04380039232342849,0.0008054993591288636,0.04380039232342849,0.0008054993591288636,0.04380039232342849,0.0008054993591288636,8.60853229997736,1.8892441859145286,8.879830962925245,1.7542283825177123,9.019033533009617,1.789358369005865,8.913281376975956,1.7619695024984716
19,Lanco,Región de Los Ríos,0.05323800279734995,0.0009644001470522251,0.01963101784049288,0.00035406630200689204,0.04727684042490732,0.0008538503915226697,0.03838004670125488,0.0006928895295816107,14.764432922551329,4.134006832640348,10.04870549588696,3.484023181410227,13.14765663116191,3.70972436698831,11.945268093979973,3.5422811458527104
19,Las Cabras,Región del Libertador Bernardo O'Higgins,0.008229506158887543,0.00015401720224346048,0.003929033317146816,7.137483494006801e-05,0.004373713286034018,7.941147194768776e-05,0.0040351361654733155,7.329265258248401e-05,6.2174910698665515,1.4000297118375797,4.601669169079375,1.2333889575918084,5.050445211728413,1.2614611967625953,4.700832471466727,1.2427977570472182
19,Las Condes,Región Metropolitana de Santiago,0.009643465993147459,0.00023087761636877171,0.004325450232351584,8.799574994775896e-05,0.004325450232351584,8.799574994775896e-05,0.004325450232351584,8.799574994775896e-05,14.87641862898633,2.9347636995377395,9.938634997174356,2.0112502576832414,9.990504198488981,2.0346843636243723,9.951965792282767,2.0157020596811672
19,Lautaro,Región de La Araucanía,0.07743966725353234,0.0014003019701434897,0.049783274013721374,0.0008982509793498443,0.08261767504615278,0.001491713396606026,0.06766934372170935,0.0012212313241843039,13.064868637736318,4.197936838664787,8.313119454947065,2.3907334211152844,10.769869929114304,2.7092597497062547,9.52267475759158,2.56011693226459
19,Lebu,Región del Bío-Bío,0.02009160294628578,0.0003609355569944204,0.008107407464883492,0.00014638872498577216,0.011973326177698107,0.0002162989863693627,0.008112805529109073,0.0001464798497149887,11.538440696812337,3.275379017283894,10.054993125520372,3.190013258626025,10.796906518204898,3.0644944227111774,10.39650598274613,3.0961955250067237
19,Licantén,Región del Maule,0.0009993921046860298,1.8071633570528273e-05,0.00037371466797656255,6.753165973339582e-06,0.0008906410719427462,1.6100453864159243e-05,0.000424113362244595,7.663255274410476e-06,6.857786817147451,1.7486474284163778,6.264089992788492,1.822396613048988,7.085486716879349,1.8457348542677228,6.428495719941224,1.8161966278415453
19,Limache,Región de Valparaíso,0.005966240676431894,0.00011010130178472298,0.00018629816868266465,4.41442607863265e-06,0.00018629816868266465,4.41442607863265e-06,0.00018629816868266465,4.41442607863265e-06,6.504662344277193,1.2996431228510046,5.586530025742479,1.270545786868771,5.865016523248332,1.3083033939016446,5.651900069408371,1.2770444959318517
19,Linares,Región del Maule,0.03688330213076635,0.0006653964551150676,0.010839183895961642,0.00019578237138327516,0.026620342837240685,0.0004811455699893805,0.012389761785155032,0.00022378049674723685,6.708384406472464,1.5396390447030575,5.169625540704026,1.1557339325387308,5.999704243220907,1.2477349369066393,5.277344960529672,1.1623339016353302
19,Litueche,Región del Libertador Bernardo O'Higgins,0.002275078636818311,4.380111101090498e-05,0.0009695863273035082,1.774996904239641e-05,0.0015084048302993261,2.7480848148441312e-05,0.0010108908353853527,1.8495601729316563e-05,6.270876096790297,1.4876649539049223,5.066507991377199,1.4997747298642428,5.646055386228518,1.4776958196330967,5.182315474415296,1.4921813673417021
19,Llaillay,Región de Valparaíso,0.005639803684356869,0.00010391573734546486,0.005431041363290804,9.862851676629091e-05,0.005431041363290804,9.862851676629091e-05,0.005431041363290804,9.862851676629091e-05,4.848106813234557,1.178505624707376,3.9544877987584948,0.9499139867370833,4.092415484221875,0.9665656561563718,3.987576696227607,0.9535332636330244
19,Llanquihue,Región de Los Lagos,0.07525926100577514,0.0013689354983609562,0.005803820401905096,0.0001052578752863569,0.028981472184362173,0.000523966605019539,0.021026202833933496,0.0003800577686872877,18.453388075552127,5.101975150181665,10.694620310206345,3.931914916017495,13.106728028905565,3.959049484103087,13.141888267164646,4.011217314256648
19,Lo Barnechea,Región Metropolitana de Santiago,0.01149848043761543,0.00027640892418550353,0.020526009126820913,0.0004154367551774768,0.020526009126820913,0.0004154367551774768,0.020526009126820913,0.0004154367551774768,3.3109938752373056,0.9340744058873468,3.1328711257606745,0.6974195154792401,3.166163397572438,0.7178779570885944,3.1417536129901804,0.7022295219868491
19,Lo Prado,Región Metropolitana de Santiago,0.0027317059022518445,6.128381384078899e-05,0.0008958796699621623,1.6790421724531687e-05,0.0008958796699621623,1.6790421724531687e-05,0.0008958796699621623,1.6790421724531687e-05,28.619607644776508,17.302299061623525,37.96946791211764,17.635756918441626,38.077507688601806,17.62352723358239,37.99607458511988,17.63265227428999
19,Lolol,Región del Libertador Bernardo O'Higgins,0.002863668525787035,5.31077566848774e-05,0.00201599599042713,3.6495122324900794e-05,0.003576140768684555,6.470188834073663e-05,0.002146996216641463,3.8862474282699006e-05,6.719715082314279,1.6686726810272308,4.670904608931807,1.288779252680108,5.450937958518663,1.3253997574807377,4.804179238266415,1.2900704081826488
19,Loncoche,Región de La Araucanía,0.07278027183273755,0.0013175111485591844,0.04695014106152715,0.0008468172566220595,0.11266736850428821,0.0020348741269884804,0.07496832485177407,0.0013529773495262387,14.269268448742388,3.960367945235324,10.048953913130795,3.390672689826375,13.306442455357196,3.607465491330533,11.625230291029984,3.4408539468847392
19,Longaví,Región del Maule,0.03563937032152091,0.0006409868938431203,0.011317634087121792,0.0002043046345371964,0.027862344599848793,0.0005034794888120955,0.012938532634941114,0.00023357328795834662,7.250252018718819,2.167988932885267,4.028792891875183,1.1154082760119457,5.004624311756956,1.2004836845552698,4.152709930724441,1.1216000352297486
19,Lonquimay,Región de La Araucanía,0.038019422245835426,0.0006849076146194044,0.018184909050793688,0.0003279788945166198,0.043517927640635244,0.0007859631561087319,0.024718577673655547,0.0004459629562931537,4.547479303226637,1.8602105022486661,4.212130124238259,1.8230714521225462,4.7253169530987975,1.901893454459068,4.362540029356955,1.8402394370328525
19,Los Alamos,Región del Bío-Bío,0.01831177812058833,0.0003293510365827039,0.007887999620216756,0.000142432071744179,0.011998524469770504,0.00021676398131716064,0.008030311307242544,0.0001449969833706416,9.406416731073133,2.9391213421274,9.183375017288363,2.9979348383353805,9.996720241230246,2.9023016842771243,9.489051172627681,2.9270504627843477
19,Los Andes,Región de Valparaíso,0.006031468927801153,0.00010878954629078587,0.0033345815743730045,6.049630445492645e-05,0.0033345815743730045,6.049630445492645e-05,0.0033345815743730045,6.049630445492645e-05,1.2887978397697044,0.5149855595198145,1.4052744688152592,0.5729101732502396,1.4247135129469934,0.5790664970453371,1.4107161504013386,0.5747259608471659
19,Los Angeles,Región del Bío-Bío,0.20574219877816477,0.003733302203165565,0.04543636611488852,0.0008206008318087392,0.07039122456651879,0.0012718603048871265,0.04676263797750664,0.0008445279072854943,13.80039228485353,3.7390822567283957,9.673079500253479,2.334016728458858,11.41402468734673,2.662809905721716,10.045348945791199,2.376605377841267
