hora,comuna,region,concentracion_ref,concentracion_comuna,concentracion_comb,concentracion_rebote,emision_ref,emision_comuna,emision_comb,emision_rebote
2,Vichuquén,Región del Maule,8.697794294530068,8.271315303643542,6.752995306823564,7.015367740479068,0.002496938003667386,0.002166665012764616,0.001034628381091817,0.0011362466520831688
2,Victoria,Región de La Araucanía,17.042441384997147,20.495583457331108,11.886087885866933,14.329140838612744,0.09923122179267942,0.12873360979771403,0.05382015164123827,0.07316673556766878
2,Vicuña,Región de Coquimbo,0.6945616699479243,0.717104363469062,0.7064999465865118,0.7073308064705794,1.7774431083720577e-07,7.347949064764777e-08,7.347949064764777e-08,7.347949064764777e-08
2,Vilcún,Región de La Araucanía,15.003762439746355,19.20617546031009,12.51232044559134,15.217552112890543,0.0841453752174386,0.12154383579382706,0.0748291867638813,0.10172221093152321
2,Villa Alegre,Región del Maule,28.36495595911275,14.212979122089301,8.765764432886373,9.472006668431174,0.01389962544584409,0.00669799803177271,0.003219939822474358,0.0036790141040016757
2,Villa Alemana,Región de Valparaíso,10.604793283253006,10.832864781401376,10.568724813786417,10.627800929546355,0.0031295046191413983,5.6776606901054436e-05,5.6776606901054436e-05,5.6776606901054436e-05
2,Villarrica,Región de La Araucanía,19.01418112910189,27.499002321262857,15.034274658235582,19.342537167671328,0.19409604331937289,0.21271083213587402,0.08875982301708629,0.12882666293032297
2,Vitacura,Región Metropolitana de Santiago,19.269700380663092,16.450006793936097,16.390959730744374,16.405917800466217,0.0029728944568005616,0.0011361379820025634,0.0011361379820025634,0.0011361379820025634
2,Viña del Mar,Región de Valparaíso,18.05589055120945,9.84886270470562,9.502634370256041,9.579933292596111,0.007371094865283655,5.7487153493088154e-05,5.7487153493088154e-05,5.7487153493088154e-05
2,Yerbas Buenas,Región del Maule,23.233387091364524,14.32822280508099,8.323853965540124,9.048069350406372,0.01911363541818597,0.011865301416703868,0.005294670032598255,0.0060507731797950545
2,Yumbel,Región del Bío-Bío,26.248570479186796,25.032927923288433,18.5251897963962,19.306529453659905,0.023983171258817045,0.03771905563817631,0.02675474584867523,0.02675626721541343
2,Yungay,Región de Ñuble,13.134803879870498,13.512822434771659,10.315388386198672,10.442775095636911,0.038571192688672394,0.036962747971440967,0.025059299311597297,0.02506023012792179
2,Zapallar,Región de Valparaíso,6.506171475595504,4.309632229834646,4.086356558639613,4.13736178479088,0.0009826737440291778,1.0103237123954843e-05,1.0103237123954843e-05,1.0103237123954843e-05
2,Ñiquén,Región de Ñuble,27.36160402597575,14.45715306956301,10.574115763502146,10.93411454403842,0.02869310758843653,0.012338305969131153,0.005987274500428624,0.006525908487928172
2,Ñuñoa,Región Metropolitana de Santiago,32.335820808013274,24.521064358949662,24.458684657017386,24.475003868341442,0.005967041109828594,0.0014127536054471153,0.0014127536054471153,0.0014127536054471153
